% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=205880, Sun May 14 20:40:06 2023, <python>{}</python>
1 30 3.845034318247135 0 0 3.210237696188493 3.2057401765992677 3.2082904376014123 3.2227773478880497 3.211998160211667 3.1907409300301146 3.1973833640847036 3.2280046169920023 3.1839968004233508 3.210154874705774 3.2168425308069493 3.2090381086251902 3.1980580064476745 3.1958034437103318 3.2069839197152934 3.1985178920822666 3.1806130125557943 3.2039453611439264 3.194168409104771 3.208177327382125 3.186591461294806 3.180748227770306 3.2005741978302447 3.2036292883706947 3.188521632530843 3.1986817243215753 3.2101963482320066 3.245945148234634 3.2024165669926883 3.222710175875793
2 60 3.903945395195914 0 0 3.270845987091619 3.251337729142888 3.252604917040805 3.2896479270695376 3.2650607555696025 3.226585775639815 3.2118642205632644 3.3046629586174974 3.235868174662164 3.2873622857043374 3.260012742897809 3.226083206353441 3.2398548535069778 3.2543495735320525 3.2171979625056433 3.2501367533996874 3.2243225564081386 3.2585049240715267 3.231217442566581 3.2568914017413273 3.228411911226753 3.2175759732329285 3.273440324571289 3.270756583931944 3.2285977239042296 3.2430975381229046 3.2529938495734125 3.31935814866602 3.262747100522239 3.2860101410272544
3 90 4.042038803485183 0 0 3.3333333333333326 3.3333333333333326 3.333333333333333 3.3333333333333335 3.3333333333333326 3.3333333333333326 3.322370309813592 3.3333333333333326 3.3333333333333326 3.3333333333333335 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.293817935875822 3.3333333333333326 3.333333333333334 3.333333333333333 3.3333333333333326 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.3275741536821783 3.333333333333333 3.333333333333333 3.3333333333333326 3.333333333333333 3.3333333333333326
4 120 4.225619457774366 0 0 3.333333333333333 3.3333333333333335 3.3333333333333326 3.3333333333333326 3.3333333333333326 3.3333333333333335 3.3333333333333326 3.333333333333333 3.3333333333333326 3.3333333333333335 3.333333333333333 3.333333333333333 3.3333333333333335 3.3333333333333326 3.333333333333334 3.333333333333333 3.333333333333333 3.3333333333333335 3.3333333333333335 3.333333333333333 3.333333333333333 3.3333333333333326 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.3333333333333335
5 150 4.44754646016697 0 0 3.333333333333333 3.3333333333333335 3.333333333333333 3.333333333333333 3.3333333333333326 3.3333333333333326 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.3333333333333326 3.333333333333332 3.3333333333333326 3.3333333333333326 3.333333333333333 3.333333333333333 3.333333333333333 3.3333333333333326 3.333333333333333 3.3333333333333326 3.3333333333333335 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.3333333333333335 3.3333333333333335 3.333333333333333 3.3333333333333335
6 180 4.6083449963204135 0 0 3.333333333333333 3.3333333333333326 3.3333333333333326 3.3333333333333326 3.3333333333333335 3.3333333333333326 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.3333333333333326 3.333333333333333 3.3333333333333335 3.3333333333333335 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.3333333333333326 3.333333333333333 3.3333333333333326 3.3333333333333335 3.3333333333333335 3.333333333333332 3.3333333333333335 3.3333333333333335 3.333333333333333 3.3333333333333335 3.333333333333333
7 210 4.73441910075771 0 0 3.333333333333332 3.3333333333333335 3.3333333333333326 3.333333333333333 3.3333333333333335 3.333333333333333 3.3333333333333326 3.3333333333333335 3.333333333333333 3.333333333333333 3.333333333333333 3.3333333333333335 3.3333333333333335 3.333333333333334 3.3333333333333326 3.333333333333333 3.3333333333333335 3.333333333333333 3.3333333333333326 3.333333333333333 3.3333333333333335 3.333333333333333 3.333333333333333 3.3333333333333335 3.3333333333333335 3.333333333333333 3.3333333333333326 3.333333333333333 3.333333333333333 3.3333333333333326
8 240 4.942208146215876 0 0 3.333333333333333 3.3333333333333326 3.3333333333333326 3.333333333333333 3.3333333333333335 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333334 3.3333333333333335 3.3333333333333335 3.333333333333333 3.3333333333333326 3.333333333333333 3.3333333333333326 3.333333333333333 3.3333333333333335 3.333333333333333 3.333333333333333 3.3333333333333326 3.333333333333333 3.333333333333333 3.3333333333333335 3.3333333333333335 3.333333333333333 3.333333333333333 3.3333333333333326 3.3333333333333335 3.3333333333333326 3.333333333333333
9 270 5.000865415839947 0 0 3.333333333333333 3.3333333333333326 3.333333333333333 3.333333333333333 3.3333333333333335 3.3333333333333335 3.3333333333333335 3.333333333333333 3.3333333333333335 3.333333333333333 3.3333333333333326 3.3333333333333326 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333333 3.333333333333332 3.3333333333333326 3.333333333333333 3.3333333333333335 3.333333333333334 3.3333333333333335 3.333333333333333 3.3333333333333326 3.333333333333333 3.3333333333333326 3.3333333333333335 3.3333333333333326
10 300 5.006036679825572 0 0 3.3333333333333335 3.333333333333333 3.3333333333333326 3.318596151149506 3.333333333333333 3.327334375558227 3.321412138730288 3.333333333333333 3.333333333333333 3.290537026615526 3.3333333333333335 3.3333333333333335 3.333333333333333 3.3320247182093397 3.3111190974673583 3.3200283329068294 3.3316469426282693 3.3333333333333326 3.3263457001683117 3.333333333333333 3.333333333333333 3.3333333333333335 3.3333333333333335 3.3333333333333335 3.333333333333333 3.328887944533109 3.333333333333333 3.333333333333333 3.328223622016243 3.3333333333333326
