% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=151722, Tue May  2 20:47:02 2023
1 45 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
2 90 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
3 135 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
4 180 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
5 225 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
6 270 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
7 315 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
8 360 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
9 405 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
10 450 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
11 495 -0.01789054490599351 -0.0032931185603360816 0.0032787376964570065 0.017016269055291182 0.9609579452065506 0.9683794369675973 0.9760865863086141 0.9798811946988026 0.9817043068799552 0.9847109141511413 0.9881147260071542 0.9903455108133058 0.99184121994025 0.9932438613116435 0.9949394434307127 0.995541288726364 0.9963468084094531 0.996838290032814 0.9973167806621684 0.9975149898679606 0.9985325148229794 0.9989573827618676 0.9990968311109495 0.9999970669448491 1.0002407395162 1.00076488576638 1.001275483723854 1.002498742292774 1.00326179608254 1.0038680874309605 1.004798726138873 1.0067464147460223 1.0089732646170788 1.0106977709388494 1.0122641080939232 1.0167503770291633 1.0173650002124162 1.0205345472471734 1.0263463053573567 1.0284177243251382 1.0403086830085628
