% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=107942, Sun May 14 13:18:20 2023, <python>{}</python>
1 15 2.8157270756477257 1.0000483345014077 -2657.4266171455383 -2.6574266171455383e+03 -2501.201361179352 -2421.005886077881   
2 30 2.72431991661227 1.0851359750096272 -2725.9370007514954 -2.7259370007514954e+03 -2629.793624162674 -2490.6632997989655   
3 45 2.6781667686154167 1.0961738809551433 -2779.1958527565002 -2.7791958527565002e+03 -2656.7235329151154 -2468.4313127994537   
4 60 2.675873979861051 1.1313881504903351 -2779.1958527565002 -2.7071339249610901e+03 -2610.680772304535 -2548.399458169937   
5 75 2.6751341670802464 1.154271558031549 -2806.225629091263 -2.8062256290912628e+03 -2669.5145392417908 -2583.9439101219177   
6 90 2.6985459257298103 1.191045065657717 -2806.225629091263 -2.8048934204578400e+03 -2672.6464416980743 -2552.2759437561035   
7 105 2.6916244620276077 1.2140493442320892 -2806.225629091263 -2.6174008378982544e+03 -2536.727125644684 -2468.0469586849213   
8 120 2.686997871663569 1.2416254822021326 -2806.225629091263 -2.8026035084724426e+03 -2758.514916419983 -2653.4394557476044   
9 135 2.599903308950575 1.2580496154947665 -2806.225629091263 -2.7593058915138245e+03 -2686.2257931232452 -2599.370260000229   
10 150 2.581631307649789 1.2721216326302887 -2806.225629091263 -2.7913338005542755e+03 -2737.7767927646637 -2609.9975209236145   
11 165 2.5408774104342147 1.278543485236509 -2806.225629091263 -2.7836028120517731e+03 -2729.495126247406 -2680.6580550670624   
12 180 2.5336165374266253 1.2842507748032221 -2806.225629091263 -2.7891603200435638e+03 -2742.5093808174133 -2555.434910058975   
13 195 2.5357760651218673 1.296931814189839 -2806.8528735637665 -2.8068528735637665e+03 -2736.159431695938 -2664.415048599243   
14 210 2.529576702048637 1.303916040864704 -2865.958065032959 -2.8659580650329590e+03 -2813.2010469436646 -2691.8993606567383   
15 225 2.555239826692079 1.3008511486383902 -2896.916895389557 -2.8969168953895569e+03 -2838.882704257965 -2721.6532006263733   
16 240 2.5570629591122844 1.301478232693436 -2896.916895389557 -2.8674454462528229e+03 -2762.5760073661804 -2707.3727176189423   
17 255 2.5673608811358877 1.3195453968804352 -2896.916895389557 -2.8263609125614166e+03 -2752.362167596817 -2608.010841369629   
18 270 2.5900503146969536 1.3234743208156563 -2896.916895389557 -2.7728164532184601e+03 -2691.7475488185883 -2537.081399202347   
19 285 2.561362652610097 1.3232584931747824 -2896.916895389557 -2.8001776525974274e+03 -2692.3913929462433 -2560.2105689048767   
20 300 2.5175822147595763 1.3382425157387545 -2896.916895389557 -2.7887477717399597e+03 -2737.8746955394745 -2692.3688485622406   
21 315 2.4606262500046023 1.3478857463443934 -2896.916895389557 -2.8590967030525208e+03 -2798.16521692276 -2711.785759449005   
22 330 2.4236575485964766 1.3578221505098544 -2896.916895389557 -2.8885815341472626e+03 -2785.278576374054 -2660.5490148067474   
23 345 2.4026789832608975 1.3818987240210154 -2896.916895389557 -2.7959767975807190e+03 -2712.918375015259 -2641.019938468933   
24 360 2.3774245174434268 1.394059966528394 -2896.916895389557 -2.8223335456848145e+03 -2752.631498813629 -2672.4496705532074   
25 375 2.3403597762063764 1.4044516727048977 -2896.916895389557 -2.7904680309295654e+03 -2745.925832748413 -2706.0586655139923   
26 390 2.33990612200723 1.4102823334999453 -2910.4284813404083 -2.9104284813404083e+03 -2836.6154952049255 -2675.801953792572   
27 405 2.3481378645410063 1.4164194959885366 -2910.4284813404083 -2.9003372292518616e+03 -2824.6061964035034 -2736.565704345703   
28 420 2.353825709170822 1.4252897155544226 -2910.4284813404083 -2.8712299754619598e+03 -2786.4019796848297 -2739.3378660678864   
29 435 2.436929022184797 1.439312985259991 -2910.4284813404083 -2.8884981303215027e+03 -2837.7670981884003 -2693.2621471881866   
30 450 2.5700734707289876 1.4705691512485264 -2910.4284813404083 -2.9028056092262268e+03 -2804.7773673534393 -2705.0071585178375   
31 465 2.6391181510084434 1.497304807421274 -2910.4284813404083 -2.8948091971874237e+03 -2830.7392354011536 -2729.3257536888123   
32 480 2.6585833312555582 1.5207923246846728 -2910.4284813404083 -2.8479395551681519e+03 -2761.5009195804596 -2599.1338906288147   
33 495 2.6352280602011966 1.542979260606281 -2911.7903711795807 -2.9117903711795807e+03 -2820.630648136139 -2647.084007024765   
34 510 2.602876198867303 1.560203053265816 -2911.7903711795807 -2.8632576091289520e+03 -2777.5651297569275 -2734.0250236988068   
35 525 2.5636870085491386 1.585757137830341 -2932.044953107834 -2.9320449531078339e+03 -2803.7686524391174 -2614.6247415542603   
36 540 2.5110936277032274 1.600900447060871 -2932.044953107834 -2.8387028660774231e+03 -2785.253269433975 -2656.628550052643   
37 555 2.470664795076492 1.6147159982247359 -2932.044953107834 -2.9218942549228668e+03 -2766.671411752701 -2710.079248189926   
38 570 2.4719043396019518 1.6269553319981358 -2932.044953107834 -2.8896110818386078e+03 -2826.0917179584503 -2754.6682221889496   
39 585 2.4313234407983817 1.642353500269399 -2952.1293683052063 -2.9521293683052063e+03 -2859.47655582428 -2800.9676308631897   
40 600 2.398098201046888 1.6444140449935465 -2952.1293683052063 -2.9230453310012817e+03 -2849.2161617279053 -2763.527084827423   
41 615 2.3755401894218937 1.6494520029673032 -2952.1293683052063 -2.8758354530334473e+03 -2807.770243406296 -2730.064589738846   
42 630 2.363652533646563 1.654841065032822 -2952.1293683052063 -2.8336865580081940e+03 -2757.4553501605988 -2697.8012006282806   
43 645 2.339845625979335 1.6794755517708393 -2952.1293683052063 -2.7177163226604462e+03 -2657.6544620990753 -2581.206460952759   
44 660 2.249692938568066 1.6805710777978475 -2952.1293683052063 -2.7910649826526642e+03 -2622.587249517441 -2576.877772331238   
45 675 2.161787326911148 1.6886233217942885 -2952.1293683052063 -2.7188013262748718e+03 -2638.823257923126 -2564.6651401519775   
46 690 2.1247858873146277 1.6999634046378045 -2952.1293683052063 -2.7445134620666504e+03 -2699.8434369564056 -2650.503309726715   
47 705 2.0779750184313683 1.6977335874918367 -2952.1293683052063 -2.8333677673339844e+03 -2724.0509588718414 -2672.453418970108   
48 720 2.050747690963271 1.6946073403974833 -2952.1293683052063 -2.8531624488830566e+03 -2796.435971260071 -2709.300564289093   
49 735 2.0519136575181243 1.6995258622065759 -2952.1293683052063 -2.8454839463233948e+03 -2781.5545926094055 -2692.9578676223755   
50 750 1.9533776761511916 1.6967659091369791 -2952.1293683052063 -2.8505877363681793e+03 -2782.1869747638702 -2740.9277482032776   
51 765 1.8876741275141398 1.695053765129084 -2952.1293683052063 -2.9016050605773926e+03 -2801.0691680908203 -2760.762752056122   
52 780 1.8598149591068496 1.692296017236424 -2952.1293683052063 -2.8449865345954895e+03 -2791.3758161067963 -2748.8097529411316   
53 795 1.8399152340118565 1.6812196637191434 -2952.1293683052063 -2.9021094133853912e+03 -2863.136394739151 -2802.890107154846   
54 810 1.818339373068068 1.6834940793229685 -2952.1293683052063 -2.8686344337463379e+03 -2826.7098393440247 -2780.6527786254883   
55 825 1.815469292004469 1.6890672062292675 -2952.1293683052063 -2.9165197222232819e+03 -2803.6720685958862 -2771.1152262687683   
