% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=107942, Sun May 14 13:18:20 2023
1 15 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
2 30 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
3 45 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
4 60 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
5 75 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
6 90 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
7 105 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
8 120 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
9 135 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
10 150 -0.013690389923355924 -0.0032330424541406446 0.0031421616971064933 0.01384962089911766 0.9619620059484316 0.9747286909073548 0.9828771955851614 0.9900415900470598 0.9925910019321713 0.994416078779017 0.9953754112682761 0.9962839154135084 0.9975201900470262 0.9977464465172847 0.9979789547041068 0.9980732176596684 0.998873938108979 0.9989162118417496 0.9993270798705761 1.0001623977683862 1.0002454886450645 1.0005220339643464 1.0011063050579152 1.0020100504840632 1.0022556716606037 1.0026399130051558 1.0034453948288664 1.0052808271276659 1.0057555386248134 1.008656758981602 1.013006775248136 1.0145770843010546 1.0217032247373767 1.0393276354022447
